LAYER_NUMBER,MEAN (E7),MEAN (E8),MEAN (E14),MEAN (E15),MEAN (13),MEAN (16)
2070,2467.86,2232,2322.72,2320.47,,
2071,2429.27,2180.39,2249.28,2215.62,,
2072,2396.78,2125.16,2227.73,2199.22,,
2073,2478.1,2232.81,2300.36,2268.64,,
2074,2381.46,2137.11,2210.81,2207.81,,
2075,2493.54,2221.84,2315.87,2293.02,,
2076,2439.03,2209.2,2272.51,2267.72,,
2077,2368.2,2124.4,2180.23,2154.23,,
2078,2438.54,2225.14,2295.26,2292.72,,
2079,2428.24,2169.79,2242.28,2209.08,,
2080,2405.2,2131.85,2221.02,2215.27,,
2081,2509.15,2259.25,2324.54,2270.44,,
2082,2349.63,2151.31,2188.81,2184.47,,
2083,2467.76,2196.78,2267.36,2245.71,,
2084,2425.57,2212.72,2256.17,2251.45,,
2085,2408.82,2152.92,2194.32,2152.5,,
2086,2481.26,2258.57,2334.38,2331.05,,
2087,2418.29,2193.44,2239.21,2212.5,,
2088,2360.22,2120.41,2200.42,2178.33,,
2089,2459.11,2244.84,2285.4,2249.96,,
2090,2359.01,2149.72,2212.63,2213.62,,
2091,2485.47,2200.84,2301.25,2268.55,,
2092,2437.72,2232.87,2286.3,2278.64,,
2093,2378.21,2166.72,2192.03,2159.95,,
2094,2437.35,2229.98,2292.71,2278.33,,
2095,2448.17,2179.18,2258.27,2219.96,,
2096,2403.35,2158.19,2236.02,2227.45,,
2097,2536.45,2277.58,2345.24,2310.48,,
2098,2382.92,2170.95,2223.4,2211.84,,
2099,2456.52,2183.53,2263.27,2229.54,,
2100,2441.94,2204.47,2285.88,2265.73,,
2101,2391.68,2161.41,2212.72,2157.82,,
2102,2475.62,2243.25,2323.49,2315.95,,
2103,2446.23,2214.91,2269.28,2227.81,,
2104,2381.4,2139.21,2213.36,2200.88,,
2105,2487.75,2271.93,2306.87,2272.16,,
2106,2372.05,2158.41,2212.74,2213.68,,
2107,2478.92,2187.58,2296.95,2257.19,,
2108,2441.6,2251.41,2301.96,2315.64,,
2109,2380.53,2193.65,2189.24,2155.53,,
2110,2424.63,2228.5,2295.68,2273.91,,
2111,2463.89,2217.38,2275.66,2242.77,,
2112,2394.74,2161.8,2230.09,2218.59,,
2113,2507.6,2293.94,2307.22,2278.2,,
2114,2382.61,2175.78,2226.76,2223.05,,
2115,2419.25,2176.18,2236.57,2212.92,,
2116,2434.76,2250.43,2265.31,2265.85,,
2117,2423,2186.36,2231.04,2184.9,,
2118,2461.45,2233.32,2310.16,2290.43,,
2119,2468.13,2250.56,2287.29,2264.89,,
2120,2386.52,2152.47,2212.34,2194.98,,
2121,2476.19,2279.08,2312.15,2283.65,,
2122,2376.96,2177.39,2226.97,2234.23,,
2123,2451.1,2212.96,2256.25,2226.73,,
2124,2443.34,2269.25,2288.01,2300.33,,
2125,2419.42,2206.18,2229.38,2192.43,,
2126,2420.73,2213.87,2271.21,2263.39,,
2127,2443.22,2237.13,2272.04,2238.44,,
2128,2375.94,2183.12,2209.38,2217.46,,
2129,2543.7,2293.77,2343.74,2306.94,,
2130,2400.34,2208.82,2241.54,2227.4,,
2131,2422.72,2200.18,2243.43,2206.28,,
2132,2429.11,2256.75,2286.08,2287.79,,
2133,2425.58,2207.84,2232.34,2180.37,,
2134,2454.54,2241.37,2288.72,2278.5,,
2135,2478.81,2279.28,2295.57,2263.94,,
2136,2387.37,2176.4,2221.68,2197.78,,
2137,2479.62,2280.3,2279.83,2255.16,,
2138,2394.04,2199.62,2248.62,2258.45,,
2139,2435.59,2179.69,2248.92,2200.88,,
2140,2457.41,2281.26,2303.86,2311.33,,
2141,2437.13,2222.58,2249.49,2212.9,,
2142,2411.17,2184.95,2249.83,2225.49,,
2143,2457.29,2257.66,2296.39,2245.47,,
2144,2337.65,2192.24,2170.42,2172.58,,
2145,2525.51,2289.38,2329.14,2296.13,,
2146,2419.18,2237.72,2252.58,2239.1,,
2147,2410.68,2197.45,2213.73,2186.42,,
2148,2446.19,2283.51,2296.38,2300.26,,
2149,2425.19,2209.59,2243.5,2190.61,,
2150,2415.44,2193.44,2256.17,2255.35,,
2151,2495.55,2297.6,2302.52,2259.31,,
2152,2379.13,2197.6,2214.56,2201.65,,
2153,2485.94,2256.07,2287.6,2260.99,,
2154,2426.83,2231.21,2268.8,2260.75,,
2155,2466.89,2227.18,2248.87,2199.51,,
2156,2462.11,2308.07,2299.49,2297.84,,
2157,2426.55,2236.69,2238.3,2199.78,,
2158,2409.8,2200.88,2243.04,2218.4,,
2159,2471.91,2281.31,2276.04,2256.33,,
2160,2353.67,2189.39,2183.88,2173.98,,
2161,2540.52,2286.41,2334.94,2284.99,,
2162,2433.11,2250.94,2283.83,2279.33,,
2163,2395.53,2192.13,2212.43,2174.86,,
2164,2461.52,2294.77,2294.77,2280.08,,
2165,2451.88,2235.61,2260.66,2214.33,,
2166,2417.79,2203.61,2243.2,2237.54,,
2167,2488.93,2324.02,2317.45,2272.6,,
2168,2377.58,2198.41,2210.02,2196.23,,
2169,2476.13,2266.51,2277.87,2247.8,,
2170,2446.4,2264.85,2279.39,2267.48,,
2171,2425.53,2234.73,2231.54,2172.14,,
2172,2471.29,2298.92,2314.06,2303.66,,
2173,2445.47,2271.12,2261.45,2230.74,,
2174,2373.02,2194.05,2210.36,2189.88,,
2175,2478.72,2313.95,2294.91,2266.66,,
2176,2361.59,2205.32,2208.85,2189.32,,
2177,2476.2,2248.97,2274.65,2249.21,,
2178,2463.11,2287.97,2305.74,2303.88,,
2179,2393.81,2216.93,2202.09,2158.9,,
2180,2439.62,2276.05,2286.35,2279.2,,
2181,2449.8,2237.02,2258.08,2213.37,,
2182,2401.26,2208.81,2233.34,2223.89,,
2183,2528.47,2330.26,2346.37,2315.33,,
2184,2411.82,2216.98,2253.55,2228.07,,
2185,2431.68,2231.68,2249.39,2223.91,,
2186,2427.93,2255.18,2288.14,2264.46,,
2187,2445.3,2223.3,2248.47,2190.71,,
2188,2478.06,2288.54,2306.5,2303.42,,
2189,2449.83,2258.91,2262.29,2225.22,,
2190,2392.99,2198.86,2223.44,2190.69,,
2191,2522.36,2320.22,2320.23,2299.64,,
2192,2393.99,2192.69,2220.76,2207.78,,
2193,2482.91,2254.11,2278.9,2237.91,,
2194,2461.22,2291.93,2316.91,2287.14,,
2195,2411.37,2242.34,2220.25,2169.42,,
2196,2454.41,2266.54,2294.5,2266.05,,
2197,2462.4,2264.58,2278.02,2225.41,,
2198,2389.21,2215.38,2220.03,2209.57,,
2199,2523.64,2342.46,2330.19,2280.66,,
2200,2404.42,2220.52,2241.19,2217.96,,
2201,2426.29,2217.76,2231.37,2203.15,,
2202,2438.32,2290.8,2285.22,2280.26,,
2203,2414.02,2233.37,2227.7,2162.68,,
2204,2464.54,2299.56,2301.21,2287.95,,
2205,2478.13,2289.45,2287.11,2240.05,,
2206,2377.81,2190.85,2211,2184.86,,
2207,2502.81,2333.63,2321.45,2267.32,,
2208,2400.86,2231.46,2238.75,2226.32,,
